name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
Maruti Swift Dzire ZDI,2018,273000.0,30000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0
Hyundai Santro Asta BSIV,2018,201000.0,30000,Petrol,Individual,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5.0
Hyundai i20 1.2 Spotz,2017,197000.0,30000,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0
Tata Tiago 1.2 Revotron XZ,2017,158000.0,15000,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5.0
Toyota Innova Crysta 2.4 ZX AT,2020,1265000.0,1000,Diesel,Individual,Automatic,First Owner,13.68 kmpl,2393 CC,147.51 bhp,360Nm@ 1400-2600rpm,7.0
Maruti 800 AC,1999,30000.0,26320,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0
Hyundai i20 Asta 1.4 CRDi (Diesel),2010,30000.0,135000,Diesel,Individual,Manual,Second Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5.0
Honda Civic 1.8 V MT,2008,36000.0,100000,Petrol,Individual,Manual,Third Owner,13.5 kmpl,1799 CC,130 bhp,172Nm@ 4300rpm,5.0
Maruti Eeco 5 Seater AC BSIV,2017,126000.0,120000,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5.0
Mahindra Xylo E8 ABS Airbag,2011,51000.0,230000,Diesel,Individual,Manual,First Owner,14.0 kmpl,2498 CC,112 bhp,260 Nm at 1800-2200 rpm,7.0
Renault KWID 1.0 RXT Optional,2016,110000.0,60000,Petrol,Individual,Manual,Second Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0
BMW 3 Series 320d Highline,2012,104000.0,80000,Diesel,Individual,Automatic,Second Owner,16.07 kmpl,1995 CC,181 bhp,380Nm@ 1750-3000rpm,5.0
Maruti Swift Dzire VDi,2010,30000.0,190000,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
Maruti Eeco 5 Seater AC BSIV,2016,118000.0,120000,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5.0
Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,178000.0,217000,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8.0
Ford Ikon 1.8 D,2005,30000.0,90000,Diesel,Individual,Manual,Third Owner,,,,,
Maruti Celerio VXI,2015,70000.0,29000,Petrol,Individual,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
Hyundai Santro Xing GL CNG,2011,30000.0,120000,CNG,Individual,Manual,Fourth & Above Owner,,,,,
Maruti Wagon R LX Minor,2010,30000.0,120000,Petrol,Individual,Manual,Third Owner,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5.0
Mahindra XUV500 W6 2WD,2015,156000.0,90000,Diesel,Individual,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
Hyundai i20 1.2 Asta Option,2018,245000.0,30000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0
Maruti Celerio ZXI Optional AMT BSIV,2018,158000.0,30000,Petrol,Individual,Automatic,Second Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
Hyundai Grand i10 Magna,2016,175000.0,56000,Petrol,Individual,Manual,Third Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5.0
Toyota Innova 2.5 VX (Diesel) 8 Seater,2015,238000.0,90000,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,8.0
Mahindra TUV 300 T8,2015,90000.0,120000,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7.0
Maruti Swift VDI BSIV,2015,98000.0,60000,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
Maruti Swift Dzire ZDi,2008,30000.0,147000,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
Maruti Wagon R VXI BSIII,2012,30000.0,35000,Petrol,Individual,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0
Hyundai i20 1.2 Spotz,2018,229000.0,19500,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0
Hyundai i20 Active 1.2 SX,2018,217000.0,38426,Petrol,Individual,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5.0
Maruti Swift VXI Windsong Limited edition,2015,90000.0,35000,Petrol,Individual,Manual,Second Owner,20.4 kmpl,1197 CC,83.11 bhp,115Nm@ 4000rpm,5.0
Maruti Wagon R LXI BS IV,2014,62000.0,35000,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
Maruti Alto LXi,2007,30000.0,50000,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
Chevrolet Beat Diesel LT,2012,30000.0,120000,Diesel,Individual,Manual,First Owner,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5.0
Tata Indica Vista TDI LS,2011,30000.0,120000,Diesel,Individual,Manual,First Owner,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5.0
Ford Figo Diesel EXI,2011,30000.0,112000,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0
Mahindra Scorpio EX,2013,120000.0,70000,Diesel,Individual,Manual,Third Owner,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,8.0
Skoda Rapid 1.6 TDI Ambition Plus Alloy,2012,34000.0,145000,Diesel,Individual,Manual,First Owner,20.5 kmpl,1598 CC,103.5 bhp,250Nm@ 1500-2500rpm,5.0
Tata Indigo LX,2007,30000.0,135000,Diesel,Individual,Manual,First Owner,17.0 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)",5.0
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2011,30000.0,500000,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm,7.0
Tata Indigo TDI,2012,30000.0,146000,Diesel,Individual,Manual,First Owner,19.61 kmpl,1405 CC,70 bhp,135.4Nm@ 2500,5.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,214000.0,10000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0
Volkswagen Polo 1.5 TDI Comfortline,2020,143000.0,50000,Diesel,Individual,Manual,First Owner,20.14 kmpl,1498 CC,88.5 bhp,230Nm@ 1500-2500rpm,5.0
Hyundai Xcent 1.2 VTVT S,2017,175000.0,25000,Petrol,Individual,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0
Renault KWID 1.0,2016,77000.0,20000,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0
Honda Civic 1.8 S MT,2006,30000.0,70000,Petrol,Individual,Manual,Second Owner,13.5 kmpl,1799 CC,130 bhp,172Nm@ 4300rpm,5.0
Tata Indigo CS eLX BS IV,2017,122000.0,50000,Diesel,Individual,Manual,First Owner,25.0 kmpl,1396 CC,69.01 bhp,140Nm@ 1800-3000rpm,5.0
Audi Q3 35 TDI Quattro Technology,2018,770000.0,25000,Diesel,Individual,Automatic,Second Owner,15.17 kmpl,1968 CC,181 bhp,380Nm@ 1750-3000rpm,5.0
Hyundai i20 1.4 CRDi Asta,2011,30000.0,100000,Diesel,Individual,Manual,Second Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5.0
Tata Nexon 1.2 Revotron XZ Plus,2020,506000.0,20000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm,5.0
Hyundai i20 1.4 CRDi Asta,2011,30000.0,155000,Diesel,Individual,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5.0
Ford Figo Diesel LXI,2012,30000.0,70000,Diesel,Individual,Manual,Fourth & Above Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0
Maruti SX4 VDI,2012,31000.0,25000,Diesel,Individual,Manual,Second Owner,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,5.0
Maruti 800 EX 5 Speed,2006,30000.0,120000,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0
Chevrolet Enjoy TCDi LTZ 7 Seater,2013,57000.0,90000,Diesel,Individual,Manual,First Owner,18.2 kmpl,1248 CC,73.8 bhp,172.5Nm@ 1750rpm,7.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,949000.0,9000,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
Lexus ES 300h,2019,2832000.0,20000,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5.0
Jaguar XF 2.0 Diesel Portfolio,2017,1120000.0,45000,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
Tata Safari Storme EX,2015,91000.0,110000,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7.0
Volvo XC40 D4 Inscription BSIV,2019,2090000.0,20000,Diesel,Individual,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm,5.0
Toyota Camry 2.5 Hybrid,2016,700000.0,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5.0
Maruti Wagon R LXI,2013,45000.0,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
Maruti Baleno Alpha 1.3,2018,259000.0,38817,Diesel,Dealer,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
Honda Jazz VX,2016,192000.0,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,142000.0,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7.0
Maruti Swift AMT VVT VXI,2019,358000.0,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
Toyota Etios VX,2017,219000.0,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5.0
Maruti Swift AMT ZXI,2018,210000.0,69779,Petrol,Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
Hyundai Grand i10 1.2 CRDi Sportz,2017,158000.0,56290,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5.0
BMW X4 M Sport X xDrive20d,2019,2970000.0,7500,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5.0
BMW X4 M Sport X xDrive20d,2019,3025000.0,8500,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5.0
Honda Amaze V CVT Petrol BSIV,2019,428000.0,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5.0
Skoda Rapid 1.6 MPI AT Elegance,2016,226000.0,11000,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5.0
Volvo V40 D3 R-Design,2018,866000.0,2000,Diesel,Dealer,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5.0
Mahindra XUV500 W8 2WD,2011,52000.0,110000,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
Tata Xenon XT EX 4X2,2014,79000.0,110000,Diesel,Individual,Manual,Second Owner,13.49 kmpl,2179 CC,138.03 bhp,320Nm@ 1750-2700rpm,5.0
Maruti Swift VDI,2012,36000.0,100000,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
Tata Manza Aura (ABS) Safire,2010,30000.0,116700,Petrol,Individual,Manual,Fourth & Above Owner,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5.0
Tata Zest Quadrajet 1.3 75PS XE,2015,95000.0,25000,Diesel,Individual,Manual,First Owner,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5.0
Mahindra Xylo D2,2011,30000.0,200000,Diesel,Individual,Manual,Third Owner,13.0 kmpl,2489 CC,95 bhp,220Nm at 1400-2600 rpm,8.0
Maruti Swift Ldi BSIV,2010,34000.0,176062,Diesel,Individual,Manual,First Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,36000.0,250000,Diesel,Individual,Manual,Third Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8.0
Hyundai Santro LP zipPlus,2003,30000.0,70000,Petrol,Individual,Manual,Second Owner,,,,,
Honda Amaze Anniversary Edition,2015,97000.0,82000,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0
Hyundai i10 Era 1.1 iTech SE,2010,30000.0,80000,Petrol,Individual,Manual,First Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5.0
Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,228000.0,40000,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.74 bhp,172.5Nm@ 1750rpm,7.0
Jeep Compass 2.0 Longitude Option BSIV,2019,1018000.0,14000,Diesel,Individual,Manual,First Owner,17.1 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm,5.0
Renault Duster 4x4,2014,117000.0,129000,Diesel,Individual,Manual,First Owner,19.72 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm,5.0
Fiat Punto EVO 1.3 Emotion,2016,126000.0,60000,Diesel,Individual,Manual,Second Owner,20.5 kmpl,1248 CC,91.7 bhp,209Nm@ 2000rpm,5.0
Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,2018,216000.0,82000,Diesel,Individual,Automatic,First Owner,21.73 kmpl,1498 CC,108.62 bhp,250Nm@ 1500-3000rpm,5.0
Land Rover Range Rover Evoque 2.2L Pure,2013,380000.0,77500,Diesel,Individual,Automatic,Third Owner,12.7 kmpl,2179 CC,187.7 bhp,420Nm@ 2000rpm,5.0
Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,236000.0,50000,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.74 bhp,172.5Nm@ 1750rpm,7.0
Maruti 800 AC,2006,30000.0,40000,Petrol,Individual,Manual,Third Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0
Maruti Wagon R VXI Opt 1.2,2017,156000.0,39500,Petrol,Individual,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
Hyundai Elite i20 Sportz Plus Diesel,2018,262000.0,40000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.76 bhp,224nm@ 1500-2750rpm,5.0
Maruti Swift VDI,2012,42000.0,56000,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
Peugeot 309 GLD,1997,30000.0,110000,Diesel,Individual,Manual,Third Owner,,,,,
Hyundai i20 1.4 Asta Option,2017,298000.0,54000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5.0
Maruti Wagon R VXI BS IV,2016,140000.0,20000,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
Tata Indica V2 eLX,2014,40000.0,55896,Diesel,Individual,Manual,Second Owner,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0
Honda Amaze SX i-DTEC,2016,192000.0,35000,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0
Honda Brio V MT,2012,30000.0,97000,Petrol,Individual,Manual,Second Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5.0
Maruti Alto 800 LXI,2014,37000.0,120000,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
Hyundai EON Magna Plus,2014,58000.0,50000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
Tata Nano Lx BSIV,2010,30000.0,30400,Petrol,Individual,Manual,Fourth & Above Owner,26.0 kmpl,624 CC,35 bhp,"48@ 3,000+/-500(NM@ rpm)",4.0
Mahindra XUV300 W8 Option Diesel BSIV,2019,660000.0,15000,Diesel,Individual,Manual,First Owner,20.0 kmpl,1497 CC,115 bhp,300Nm@ 1500-2500rpm,5.0
Nissan Sunny Diesel XL,2012,30000.0,110000,Diesel,Individual,Manual,Third Owner,21.64 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm,5.0
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,46000.0,120000,Diesel,Individual,Automatic,Second Owner,14.84 kmpl,2143 CC,170 bhp,400Nm@ 1400-2800rpm,5.0
Maruti Alto LX,2010,30000.0,100000,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
Maruti Swift Vdi BSIII,2010,30000.0,120000,Diesel,Individual,Manual,Second Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5.0
Volkswagen Vento Diesel Highline,2012,30000.0,130000,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5.0
Maruti Alto K10 2010-2014 VXI,2011,30000.0,76000,Petrol,Individual,Manual,Second Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0
Volkswagen Jetta 2.0L TDI Comfortline,2012,38000.0,110000,Diesel,Individual,Manual,Third Owner,19.33 kmpl,1968 CC,138.1 bhp,320Nm@ 1750-2500rpm,5.0
Mahindra Scorpio VLX 4WD AIRBAG BSIV,2011,50000.0,96000,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0
Maruti Swift AMT ZDI,2018,223000.0,90000,Diesel,Individual,Automatic,First Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
Nissan Sunny Diesel XL,2012,30000.0,110000,Diesel,Individual,Manual,Third Owner,21.64 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm,5.0
Ford Figo Diesel Celebration Edition,2013,50000.0,25000,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm,5.0
Maruti Swift Dzire VDi,2009,30000.0,90000,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
Maruti Swift Dzire VDi,2009,30000.0,164000,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
Honda Amaze EX i-Vtech,2013,54000.0,120000,Petrol,Individual,Manual,Second Owner,18.0 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm,5.0
Maruti A-Star Vxi,2010,30000.0,66000,Petrol,Individual,Manual,Second Owner,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5.0
Tata New Safari DICOR 2.2 EX 4x4 BS IV,2010,30000.0,250000,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138 bhp,320Nm@ 1700-2700rpm,7.0
Hyundai Verna 1.6 CRDI,2011,31000.0,157000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5.0
Hyundai Verna 1.6 CRDI,2011,32000.0,157000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5.0
Renault KWID 1.0 RXT 02 Anniversary Edition,2017,105000.0,35000,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0
Mahindra Scorpio 2.6 Turbo 9 Str,2008,30000.0,100000,Diesel,Individual,Manual,Second Owner,12.7 kmpl,2609 CC,116.6 bhp,"28.3@ 1,700-2,200(kgm@ rpm)",9.0
Datsun GO Plus T BSIV,2016,114000.0,70000,Petrol,Individual,Manual,Second Owner,19.44 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,7.0
Tata Manza Aqua Quadrajet BS IV,2010,30000.0,30000,Diesel,Individual,Manual,Second Owner,21.12 kmpl,1248 CC,88.8 bhp,200Nm@ 1750-3000rpm,5.0
Mahindra Bolero Power Plus SLE,2018,220000.0,40000,Diesel,Individual,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7.0
Maruti Swift VXI,2020,330000.0,5000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
Maruti Alto 800 VXI,2014,46000.0,30000,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
Maruti Swift ZDi,2014,88000.0,70000,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
Chevrolet Spark 1.0 LT,2007,30000.0,60000,Petrol,Individual,Manual,Second Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5.0
Maruti Ciaz VDI SHVS,2017,262000.0,60000,Diesel,Individual,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
Honda City V MT,2012,31000.0,80000,Petrol,Individual,Manual,Second Owner,16.8 kmpl,1497 CC,116.3 bhp,146Nm@ 4800rpm,5.0
Maruti Ciaz ZDi Plus SHVS,2016,250000.0,70000,Diesel,Individual,Manual,Second Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
Skoda Fabia 1.2 TDI Active Plus,2013,45000.0,150000,Diesel,Individual,Manual,Second Owner,20.86 kmpl,1199 CC,75 bhp,180Nm@ 2000rpm,5.0
Maruti Zen Estilo 1.1 LX BSIII,2007,30000.0,150000,Petrol,Individual,Manual,Second Owner,18.2 kmpl,1061 CC,64 bhp,84Nm@ 3500rpm,5.0
Ford Ikon 1.6 Nxt,2004,30000.0,25000,Petrol,Individual,Manual,Third Owner,14.2 kmpl,1597 CC,92 bhp,130@ 2500(kgm@ rpm),5.0
Skoda Rapid 1.5 TDI AT Style BSIV,2017,298000.0,35000,Diesel,Individual,Automatic,Second Owner,21.72 kmpl,1498 CC,108.6 bhp,250Nm@ 1500-2500rpm,5.0
Hyundai Xcent 1.2 CRDi E Plus,2018,158000.0,48000,Diesel,Individual,Manual,First Owner,25.4 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5.0
Volkswagen Polo Diesel Trendline 1.2L,2012,30000.0,200000,Diesel,Individual,Manual,First Owner,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5.0
Hyundai Santro GLS I - Euro I,2000,30000.0,90000,Petrol,Individual,Manual,Third Owner,,,,,
Maruti Swift Dzire VDI,2015,108000.0,135000,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
Chevrolet Enjoy 1.3 TCDi LS 7,2016,88000.0,110000,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.74 bhp,172.5Nm@ 1750rpm,7.0
Hyundai Verna 1.6 SX,2012,42000.0,146000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5.0
Maruti Alto 800 LXI,2018,122000.0,44000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
Hyundai i10 Magna 1.2 iTech SE,2013,65000.0,70000,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5.0
Tata Indica V2 DLS TC,2004,30000.0,271000,Diesel,Individual,Manual,First Owner,16.8 kmpl,1405 CC,62 bhp,"12.5@ 2,500(kgm@ rpm)",5.0
Maruti Alto LXi BSIII,2006,30000.0,120000,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
Tata Indigo eCS LX BSIV,2013,42000.0,80000,Diesel,Individual,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0
Mahindra Bolero 2011-2019 SLE BSIII,2015,103000.0,60000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7.0
Maruti Ciaz 1.4 Sigma,2018,262000.0,40000,Petrol,Individual,Manual,First Owner,20.73 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,5.0
Hyundai EON Sportz,2018,122000.0,25000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,269000.0,15000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0
Maruti Alto 800 LXI,2017,105000.0,27000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
Maruti Baleno Alpha 1.3,2017,228000.0,35000,Diesel,Individual,Manual,Second Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
Maruti A-Star Vxi,2014,50000.0,40000,Petrol,Individual,Manual,First Owner,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5.0
Maruti Alto 800 LXI,2014,40000.0,40000,Petrol,Individual,Manual,Third Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
